id,cause,jivdate,images1,terrain,comments,jivreport,spillvolume,incidentsite,GeoID,location,country,"city,country",geo_longitude,geo_latitude,geo_accuracy,datereported,cleanupcompleted
670232_Obigbo_Well28LS_flowline_at_Imea_JIV.pdf,Sabotage/Theft,6/10/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/670232_Obigbo_Well28LS_flowline_at_Imea_Photos.pdf,Land,Post Cleanup Inspection  completed on 13th July 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/670232_Obigbo_Well28LS_flowline_at_Imea_JIV.pdf,5.2,Obigbo Well 28 Flowline at Obigbo ,114,Obigbo,Nigeria,"Obigbo, Nigeria",7.82942,7.35408,50,6/8/2011,Recovery of spilled volume completed on 14th June 2011. Cleanup of residual impacted area completed on 27th June 2011.
670188_12in_ImoRiver1-Ogale_pipeline_at_Owaza_JIV.pdf,Sabotage/Theft,6/9/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/670188_12in_ImoRiver1-Ogale_pipeline_at_Owaza_Photos.pdf,Land,Post Cleanup Inspection  completed on 19th July 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/670188_12in_ImoRiver1-Ogale_pipeline_at_Owaza_JIV.pdf,4.5,"12"" Imo River 1 Ogale Pipeline at Owaza ",115,Owaza,Nigeria,"Owaza, Nigeria",7.65874,8.94925,50,6/8/2011,Recovery of spilled volume completed on 9th June 2011. Cleanup of residual impacted area completed on 13th July 2011.
670756_10in_Ekulama2_deliveryline_at_Ekulama_JIV.pdf,Operational,6/13/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/670756_10in_Ekulama2_deliveryline_at_Ekulama_Photos.pdf,Swamp / Water,"Overall schedule considers community contracting, the onset of the rainy season and difficulty of work terrain. Post cleanup inspection completed on 4th November 2011.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/670756_10in_Ekulama2_deliveryline_at_Ekulama_JIV.pdf,15,"10"" Ekulama 2  Pipeline at Ekulama ",116,Ekulama,Nigeria,"Ekulama, Nigeria",8.67425,9.08457,9,6/9/2011,No recoverable oil was found on site due to tidal overflow. Cleanup of residual impacted area commenced on 15th September 2011 and was completed on 29th October 2011.
670867_6in_ImoRiver_Well59T_flowline_at_Igiriukwu_JIV.pdf,Sabotage/Theft,6/15/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/670867_6in_ImoRiver_Well59T_flowline_at_Igiriukwu_Photos.pdf,Land,Cleanup of residual impacted area was originally scheduled for completion in August 2011 but was rescheduled due to flooding from the rains. Post cleanup inspection now planned for February 2012. Schedule revised due to a nationwide industrial action by labour unions in January 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/670867_6in_ImoRiver_Well59T_flowline_at_Igiriukwu_JIV.pdf,9.2,"6"" Imo River Well 59 Flowline at Well Head ",117,Well Head,Nigeria,"Well Head, Nigeria",8.67425,9.08457,9,6/9/2011,RRecovery of spilled volume completed on 15th June 2011. Cleanup of residual impacted area completed on 13th October 2011.
670901_24in_Bomu-BonnyTransNiger_pipeline_at_Bodo_JIV.pdf,Sabotage/Theft,6/10/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/670901_24in_Bomu-BonnyTransNiger_pipeline_at_Bodo_Photos.pdf,Land,Spill was accompanied by fire. Post Cleanup Inspection completed on 14th July 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/670901_24in_Bomu-BonnyTransNiger_pipeline_at_Bodo_JIV.pdf,15,"24""  Bomu-Bonny Pipeline at  Bodo ",118, Bodo,Nigeria," Bodo, Nigeria",8.67425,9.08457,9,6/9/2011,Recovery of spilled volume completed on 10th June 2011. Cleanup of residual impacted area completed on 26th June 2011.
670909_24in_Nkpoku-Bomu_pipeline_at_Bera_JIV.pdf,Sabotage/Theft,6/13/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/670909_24in_Nkpoku-Bomu_pipeline_at_Bera_Photos.pdf,Land,Spill was accompanied by fire. Post Cleanup Inspection completed on 29th September 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/670909_24in_Nkpoku-Bomu_pipeline_at_Bera_JIV.pdf,31,"24"" Nkpoku - Bomu Pipeline at Bera ",119,Bera,Nigeria,"Bera, Nigeria",8.67425,9.08457,9,6/9/2011,Recovery of spilled volume completed on 13th June 2011. Cleanup of residual impacted area completed on 26th June 2011.
670930_28in_Bomu-BonnyTransNiger_pipeline_at_Bodo_JIV.pdf,Sabotage/Theft,6/11/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/670930_28in_Bomu-BonnyTransNiger_pipeline_at_Bodo_Photos.pdf,Land,Spill was accompanied by fire. Post Cleanup Inspection completed on 14th July 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/670930_28in_Bomu-BonnyTransNiger_pipeline_at_Bodo_JIV.pdf,16,"28""  Bomu-Bonny Pipeline at  Bodo ",120, Bodo,Nigeria," Bodo, Nigeria",8.67425,9.08457,9,6/9/2011,Recovery of spilled volume completed on 11th June 2011. Cleanup of residual impacted area completed on 26th June 2011.
670938_28in_Bomu-BonnyTransNiger_pipeline_at_Mogho_JIV.pdf,Sabotage/Theft,6/11/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/670938_28in_Bomu-BonnyTransNiger_pipeline_at_Mogho_Photos.pdf,Land,Spill was accompanied by fire. Post Cleanup Inspection completed on 14th July 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/670938_28in_Bomu-BonnyTransNiger_pipeline_at_Mogho_JIV.pdf,2,"28""  Bomu-Bonny Pipeline at  Mogho ",121, Mogho,Nigeria," Mogho, Nigeria",2.84755,7.43987,50,6/9/2011,No recoverable oil was found on site.  Cleanup of residual impacted area completed on 13th July 2011.
671421_24in_Nkpoku-Bomu_pipeline_at_Biara_JIV.pdf,Sabotage/Theft,6/12/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/671421_24in_Nkpoku-Bomu_pipeline_at_Biara_Photos.pdf,Land,Spill was accompanied by fire. Post Cleanup Inspection  completed on 28th July 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/671421_24in_Nkpoku-Bomu_pipeline_at_Biara_JIV.pdf,195,"24"" Nkpoku - Bomu Pipeline at Biara ",122,Biara,Nigeria,"Biara, Nigeria",8.67425,9.08457,9,6/10/2011,Recovery of spilled volume completed on 12th June 2011. Cleanup of residual impacted area completed on 26th June 2011.
672877_12in_ImoRiver1-Ogale_pipeline_at_Owaza_JIV.pdf,Sabotage/Theft,6/15/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/672877_12in_ImoRiver1-Ogale_pipeline_at_Owaza_Photos.pdf,Land,Post Cleanup Inspection  completed on 19th July 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/672877_12in_ImoRiver1-Ogale_pipeline_at_Owaza_JIV.pdf,6,"12"" Imo River 1 Pipeline  at Owaza ",123,Owaza,Nigeria,"Owaza, Nigeria",7.65874,8.94925,50,6/14/2011,Recovery of spilled volume completed on 16th June 2011.Cleanup of residual impacted area completed on 13th July 2011.
672654_OlomoroCompressorStation2_at_Olomoro_JIV.pdf,Operational,6/16/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/672654_OlomoroCompressorStation2_at_Olomoro_Photos.pdf,Land,"Cleanup of impacted areas stalled by lingering intra-community conflicts while engagement continues for access to spill site. However, following a recurrence of the Olomoro compressor station saver pit overflow, this incident now closed. Progress to be monitored via new entry (see incident of 7th November 2011).",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/672654_OlomoroCompressorStation2_at_Olomoro_JIV.pdf,7.1,Olomoro compressor station saver pit,124,Olomoro,Nigeria,"Olomoro, Nigeria",11.08786,13.09313,50,6/14/2011,"Containment in place, recovery stalled by community issues."
672636_Ughelli_ W2L_3in_flowline_at_Ekakpamre_JIV.pdf,Operational,6/17/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/672636_Ughelli_ W2L_3in_flowline_at_Ekakpamre_Photos.pdf,Land,"The community nominated contractor rejected the offer to execute cleanup works. Following engagement with the community, a new nominee was received on 17th August 2011. However, the replacement contractor has now also rejected the offer to execute the cleanup works. In the light of these contracting delays, cleanup is now envisaged to be completed in March 2012.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/672636_Ughelli_ W2L_3in_flowline_at_Ekakpamre_JIV.pdf,19.5,Ughelli West Well 2L 3'' Flowline,125,Ughelli West ,Nigeria,"Ughelli West , Nigeria",6.006025,5.492145,39,6/14/2011,Recovery of spilled volume completed on 17th June 2011.
672882_24in_Nkpoku-Bomu_pipeline_at_Akpajo_JIV.pdf,Operational,6/16/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/672882_24in_Nkpoku-Bomu_pipeline_at_Akpajo_Photos.pdf,Land,JIV started on 16th and was completed on 17th June 2011. Post cleanup inspection completed on 26th October 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/672882_24in_Nkpoku-Bomu_pipeline_at_Akpajo_JIV.pdf,862.6,"24"" Nkpoku - Bomu Pipeline at Akpajo ",126,Akpajo,Nigeria,"Akpajo, Nigeria",4.8816,8.37565,50,6/14/2011,Recovery of spilled volume commenced on 17th June 2011 and completed on 22nd August 2011. Cleanup of residual impacted area commenced on 13th September 2011 and was completed on 24th October 2011.
673169_ImoRiver_Well56L_flowline_at_Isietitioha_JIV.pdf,Sabotage/Theft,6/17/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/673169_ImoRiver_Well56L_flowline_at_Isietitioha_Photos.pdf,Land,Spill was accompanied by fire.  Post cleanup inspection completed on 22nd September 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/673169_ImoRiver_Well56L_flowline_at_Isietitioha_JIV.pdf,1,Imo River Well 56 L Flowline at Isietitioha ,127,Isietitioha,Nigeria,"Isietitioha, Nigeria",8.67425,9.08457,9,6/14/2011,No recoverable oil was found on site.  Cleanup of residual impacted area completed on 30th July 2011.
673170_ImoRiver_Well55S_flowline_at_Igiriukwu_JIV.pdf,Sabotage/Theft,6/17/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/673170_ImoRiver_Well55S_flowline_at_Igiriukwu_Photos.pdf,Land,"As a result of site flooding due to heavy rains, Post Cleanup Inspection  (PCI) initially planned for completion in January 2012. PCI now rescheduled to February 2012 due to Nigerian labour strike action in January 2012.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/673170_ImoRiver_Well55S_flowline_at_Igiriukwu_JIV.pdf,3,Imo River Well 55 S Flowline at Igiriukwu ,128,Igiriukwu,Nigeria,"Igiriukwu, Nigeria",8.41049,7.80496,50,6/14/2011,Recovery of spilled volume completed on 17th June 2011.  Cleanup of residual impacted area completed on 30th July 2011.
673023_14in_Okordia-Rumuekpe_pipeline_and_Akalamini_riser_at_Akalamini_JIV.pdf,Sabotage/Theft,6/19/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/673023_14in_Okordia-Rumuekpe_pipeline_and_Akalamini_riser_at_Akalamini_Photos.pdf,Land,Post cleanup inspection completed on 24th August 2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/673023_14in_Okordia-Rumuekpe_pipeline_and_Akalamini_riser_at_Akalamini_JIV.pdf,4.68,"14"" Okordia-Rumuekpe Pipeline and Akalamini Riser at Akalamini ",129,Akalamini,Nigeria,"Akalamini, Nigeria",8.67425,9.08457,9,6/14/2011,Recovery of spilled volume and clean up of residual impacted area completed on 22nd June 2011.
673295_12in_ImoRiver2_pipeline_at_Owaza_JIV.pdf,Sabotage/Theft,6/16/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/673295_12in_ImoRiver2_pipeline_at_Owaza_Photos.pdf,Land,"Spill was at a point 60 metres from the pipeline, linked by an illegally attached bunkering hose.  Post cleanup inspection completed on 29th November 2011. Protracted delay due to site flooding during the rainy season as well as security issues which were only resolved in November 2011.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/673295_12in_ImoRiver2_pipeline_at_Owaza_JIV.pdf,138.5,"12""  Imo River 2 Pipeline at Owaza ",130,Owaza,Nigeria,"Owaza, Nigeria",7.65874,8.94925,50,6/16/2011,Recovery of spilled volume commenced on 16th June 2011. Clean up of residual impacted area completed on 22nd July 2011.
673476_12in_ImoRiver2_pipeline_at_Odagwa_JIV.pdf,Sabotage/Theft,6/17/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/673476_12in_ImoRiver2_pipeline_at_Odagwa_Photos.pdf,Land,Post cleanup inspection initially planned for completion in January 2012. Protracted delay due to site flooding during the rainy season as well as security issues which were only resolved in November 2011. Schedule revised due to Nigerian labour strike action in January 2012. Post cleanup inspection completed on 31st January 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/673476_12in_ImoRiver2_pipeline_at_Odagwa_JIV.pdf,164.2,"12"" Imo River 2 Manifold at Odagwa ",131,Odagwa,Nigeria,"Odagwa, Nigeria",9.02434,6.63633,50,6/16/2011,Recovery of spilled volume commenced on 17th June 2011 and was completed on 28th June 2011. Cleanup of residual impacted area completed on 20th August 2011.
674162_36in_Rumuekpe-Nkpoku_pipeline_at_Aluu_JIV.pdf,Sabotage/Theft,6/19/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/674162_36in_Rumuekpe-Nkpoku_pipeline_at_Aluu_Photos.pdf,Land,Post Cleanup inspection completed on 24th August 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/674162_36in_Rumuekpe-Nkpoku_pipeline_at_Aluu_JIV.pdf,7,"36"" Rumuekpe-Nkpoku Pipeline at Aluu ",132,Aluu,Nigeria,"Aluu, Nigeria",6.20355,5.45926,40,6/18/2011,Recovery of spilled volume completed on 20th June 2011.Clean up of residual impacted area completed on 22nd July 2011.
674499_6in_bulkline_Agbada2_flowstation_Omueke_JIV.pdf,Operational,6/20/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/674499_6in_bulkline_Agbada2_flowstation_Omueke_Photos.pdf,Land,Post Cleanup inspection completed on 25th October 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/674499_6in_bulkline_Agbada2_flowstation_Omueke_JIV.pdf,2,Agbada 2 Flowstation Well 2T ROW,133,Agbada,Nigeria,"Agbada, Nigeria",4.03975,7.388305,30,6/18/2011,No recoverable oil was found on site. Cleanup of residual impacted area completed on 12th September 2011
675384_CawthorneChannel2_Well45T_flowline_at_Mbiama_JIV.pdf,Operational,6/23/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/675384_CawthorneChannel2_Well45T_flowline_at_Mbiama_Photos.pdf,Swamp,Post Cleanup Inspection completed on  6th October 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/675384_CawthorneChannel2_Well45T_flowline_at_Mbiama_JIV.pdf,4,Cawthorne Channel 2 Well 45T Flowline at Cawthorne Channel ,134,Cawthorne Channel,Nigeria,"Cawthorne Channel, Nigeria",8.67425,9.08457,9,6/20/2011,Recovery of spilled volume completed on 25th June 2011. Cleanup of residual impacted area commenced on 21st September 2011 and was completed on 28th September 2011.
676202_Batan_Well4T_flowline_at_Batan_JIV.pdf,Operational,7/1/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/676202_Batan_Well4T_flowline_at_Batan_Photos.pdf,Swamp,JIV concluded on the 1st July 2011  and report confirms no further cleanup action required. Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/676202_Batan_Well4T_flowline_at_Batan_JIV.pdf,0,Batan Well 4T Flowline at Batan ,135,Batan,Nigeria,"Batan, Nigeria",11.691208,8.835931,40,6/21/2011,No oil  was found on site. Cleanup not required.
677398_18in_Assa-Rumuekpe_pipeline_at_Awara_JIV.pdf,Sabotage/Theft,6/27/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/677398_18in_Assa-Rumuekpe_pipeline_at_Awara_Photos.pdf,Land,Post Cleanup inspection completed on 28th July 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/677398_18in_Assa-Rumuekpe_pipeline_at_Awara_JIV.pdf,0.72,18” Assa–Rumuekpe Trunkline at Awara ,136,Awara,Nigeria,"Awara, Nigeria",6.771183,5.354395,40,6/25/2011,No recoverable oil was found on site.
677576_8in_Isimiri_pipeline_at_Umuaghala_JIV.pdf,Sabotage/Theft,6/28/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/677576_8in_Isimiri_pipeline_at_Umuaghala_Photos.pdf,Land,"Cleanup of residual impacted area was executed in combination with an earlier spill that was reported on 7th April 2011, as the impact areas overlap. Delay due to site flooding as a result of heavy rains. Post Cleanup inspection completed on 26th January 2012.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/677576_8in_Isimiri_pipeline_at_Umuaghala_JIV.pdf,303.5,"8"" Isimiri Pipeline at Umuaghala ",137,Umuaghala,Nigeria,"Umuaghala, Nigeria",8.67425,9.08457,9,6/26/2011,Recovery of spilled volume commenced on 28th June 2011 and was completed on 22nd August 2011. Cleanup of residual impacted area commenced on 24th October 2011 and was completed on 31st December 2011.
677598_CawthorneChannel2_Well32S_flowline_at_Mbiama_JIV.pdf,Sabotage/Theft,6/29/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/677598_CawthorneChannel2_Well32S_flowline_at_Mbiama_Photos.pdf,Swamp,Post Cleanup inspection completed on 6th October 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/677598_CawthorneChannel2_Well32S_flowline_at_Mbiama_JIV.pdf,3,Cawthorne Channel 2 Well 32S Flowline at Cawthorne Channel ,138,Cawthorne Channel,Nigeria,"Cawthorne Channel, Nigeria",8.67425,9.08457,9,6/26/2011,No recoverable oil was found on site. Cleanup of residual impacted area completed on 3rd September 2011.
678020_Obigbo_Well20T_flowline_at_Umuebule_JIV.pdf,Operational,6/28/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/678020_Obigbo_Well20T_flowline_at_Umuebule_Photos.pdf,Land,Post Cleanup inspection completed on 30th September 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/678020_Obigbo_Well20T_flowline_at_Umuebule_JIV.pdf,1.3,Obigbo Well 20T Flowline at Umuebule ,139,Umuebule,Nigeria,"Umuebule, Nigeria",8.67425,9.08457,9,6/26/2011,Recovery of spilled volume completed on 28th June 2011. Cleanup of residual impacted area completed on 21st July 2011
678544_12in_ImoRiver_pipeline_at_Uzuaku_JIV.pdf,Sabotage/Theft,6/29/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/678544_12in_ImoRiver_pipeline_at_Uzuaku_Photos.pdf,Land,"Delay in the cleanup of residual impacted areas was due to site flooding as a result of heavy rains. Post Cleanup Inspection completed on 29th November 2011. Initial volume of spill estimated during JIV of 29th June 2011 was 40.6 bbls. However, 507 bbls of oil was subsequently recovered, resulting in a restated volume of 724.6 bbls. Restated volume has been communicated to the Regulators as per statutory requirement.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/678544_12in_ImoRiver_pipeline_at_Uzuaku_JIV.pdf,724.6,"12"" Imo River Pipeline at Uzuaku ",140,Uzuaku,Nigeria,"Uzuaku, Nigeria",7.208405,6.42654,30,6/27/2011,Recovery of spilled volume commenced on 28th June 2011 and was completed on 23rd September 2011. Cleanup of residual impacted area completed on 12th October 2011.
680259_ImoRiver2_Well28L_flowline_at_Umuedeokware_JIV.pdf,Sabotage/Theft,7/1/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/680259_ImoRiver2_Well28L_flowline_at_Umuedeokware_Photos.pdf,Land,Delay in cleanup was due to site flooding as a result of heavy rains. Post Cleanup Inspection completed on 29th November 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/680259_ImoRiver2_Well28L_flowline_at_Umuedeokware_JIV.pdf,1.05,Imo River Well 28L Flowline at Umuedeokware. ,141,Umuedeokware,Nigeria,"Umuedeokware, Nigeria",8.67425,9.08457,9,6/28/2011,No recoverable oil was found on site. Cleanup of residual impacted area commenced on 26th October 2011 and was completed on 31st October 2011.
683733_NunRiver_Well15S_flowline_at_Onyoma_JIV.pdf,Sabotage/Theft,7/11/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/683733_NunRiver_Well15S_flowline_at_Onyoma_Photos.pdf,Swamp / Land,Post Cleanup Inspection completed on 23rd November 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/683733_NunRiver_Well15S_flowline_at_Onyoma_JIV.pdf,2.95,Nun River Well 15 Flowline at Nun River ,142,Nun River,Nigeria,"Nun River, Nigeria",3.405084,8.207292,39,6/30/2011,No recoverable oil was found on site. Cleanup of residual impacted area completed on 6th September 2011
784201_36in_Rumuekpe-Nkpoku_pipeline_at_Omuigwe-Aluu_JIV.pdf,Sabotage/Theft,3/2/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/784201_36in_Rumuekpe-Nkpoku_pipeline_at_Omuigwe-Aluu_Photos.pdf,Land,"Remediation is ongoing, Site Certification planned for August 2012.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/784201_36in_Rumuekpe-Nkpoku_pipeline_at_Omuigwe-Aluu_JIV.pdf,291.3,"36"" Rumuekpe - Nkpoku  Pipeline at Omuigwe-Aluu ",143,Omuigwe-Aluu,Nigeria,"Omuigwe-Aluu, Nigeria",6.20355,5.45926,39,3/1/2012,Recovery of spilled volume commenced on 2nd March 2012 and was completed on 5th March 2012. Initial cleanup of residual impacted area commenced on 23rd April  2012 and was completed on 5th May 2012.
787065_24in_Nkpoku-Bomu_pipeline_at_Egballor_JIV.pdf,Sabotage/Theft,3/9/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/787065_24in_Nkpoku-Bomu_pipeline_at_Egballor_Photos.pdf,Land,JIV recommends no cleanup action required. Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/787065_24in_Nkpoku-Bomu_pipeline_at_Egballor_JIV.pdf,0.2,"24"" Nkpoku - Bomu Trunkline at Egballor ",144,Egballor,Nigeria,"Egballor, Nigeria",8.67425,9.08457,9,3/8/2012,No recoverable oil was found on site.
787833_36in_Rumuekpe-Nkpoku_pipeline_at_Mbodo-Aluu_JIV.pdf,Sabotage/Theft,3/13/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/787833_36in_Rumuekpe-Nkpoku_pipeline_at_Mbodo-Aluu_Photos.pdf,Land,"Remediation is ongoing, Site Certification planned for August 2012.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/787833_36in_Rumuekpe-Nkpoku_pipeline_at_Mbodo-Aluu_JIV.pdf,52.8,"36"" Rumuekpe - Nkpoku Trunkline at Mbodo-Aluu ",145,Mbodo-Aluu,Nigeria,"Mbodo-Aluu, Nigeria",6.20355,5.45926,39,3/12/2012,Recovery of spilled volume was completed on 13th March 2012. Initial cleanup of residual impacted area commenced on 23rd April  2012 and was completed on 5th May 2012.
788449_8inch_Nkali_pipeline_at_Odagwa_JIV_Report.pdf,Sabotage/Theft,3/15/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/788449_8in_Nkali_pipeline_at_Odagwa_Photos.pdf,Land,Site remediation and certification planned for Aug 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/788449_8inch_Nkali_pipeline_at_Odagwa_JIV_Report.pdf,0.67,"8"" Nkali pipeline at Odagwa ",146,Odagwa,Nigeria,"Odagwa, Nigeria",9.02434,6.63633,50,3/13/2012,Recovery of spilled volume was completed on 15th March 2012.  Initial cleanup of residual impacted area commenced on 3rd April  2012 and completed on 23rd April 2012
788815_16in_NunRiver-Kolocreek_pipeline_at_Oporoma_JIV.pdf,Sabotage/Theft,3/20/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/788815_16in_NunRiver-Kolocreek_pipeline_at_Oporoma_Photos.pdf,Swamp,"On 29th April 2012, prior to completion of oil recovery, a fire was started at the site by unknown persons. Initial cleanup of residual impacted area planned for completion in June 2012.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/788815_16in_NunRiver-Kolocreek_pipeline_at_Oporoma_JIV.pdf,344.8,"16"" Nun-River - Kolo Creek Trunkline at Oporoma ",147,Oporoma,Nigeria,"Oporoma, Nigeria",8.67425,9.08457,9,3/13/2012,Recovery of spilled volume commenced on 20th March 2012.
789470_16in_NunRiver-Kolocreek_trunkline_at_Angiama-Gbeni_JIV.pdf,Sabotage/Theft,3/17/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/789470_16in_NunRiver-Kolocreek_trunkline_at_Angiama-Gbeni_Photos.pdf,Swamp,Initial cleanup of residual impacted area planned for completion in June 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/789470_16in_NunRiver-Kolocreek_trunkline_at_Angiama-Gbeni_JIV.pdf,74,16’’ Nun River-Kolocreek Trunkline at Angiama-Gbeni ,148,Angiama-Gbeni,Nigeria,"Angiama-Gbeni, Nigeria",8.67425,9.08457,9,3/16/2012,Recovery of spilled volume commenced on 17th March 2012 and was completed on 2nd May 2012.
789675_8in_Isimiri_pipeline_at_Obiakpu_JIV_Report.pdf,Sabotage/Theft,3/20/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/789675_8in_Isimiri_pipeline_at_Obiakpu_Photos.pdf,Land,Site remediation and certification planned for Aug 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/789675_8in_Isimiri_pipeline_at_Obiakpu_JIV_Report.pdf,14,"8"" Isimiri - Imo Gate delivery line at Isimiri. ",149,Isimiri,Nigeria,"Isimiri, Nigeria",8.67425,9.08457,9,3/16/2012,Recovery of spilled volume was completed on 20th March 2012.  Initial cleanup of residual impacted area commenced on 3rd April  2012. and completed on 23rd April 2012
&nbsp;,Sabotage/Theft,3/28/2012,&nbsp;,Swamp,JIV has now been conducted following logistics and security delays. JIV indicates zero spill.,&nbsp;,0,Akaso Well 7L Flowline at Cawthorne Channel ,150,Cawthorne Channel,Nigeria,"Cawthorne Channel, Nigeria",8.67425,9.08457,9,3/20/2012,No recoverable oil was found on site
791732_12in_Kokori-Eriemu_deliveryline_at_Oteri_JIV.pdf,Sabotage/Theft,3/22/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/791732_12in_Kokori-Eriemu_deliveryline_at_Oteri_Photos.pdf,Land,Site certification completed on 4th May 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/791732_12in_Kokori-Eriemu_deliveryline_at_Oteri_JIV.pdf,306.14,"12"" Kokori-Eriemu Delivery line at Oteri/Agbarha. ",151,Oteri/Agbarha,Nigeria,"Oteri/Agbarha, Nigeria",3.612695,7.298845,39,3/22/2012,Recovery of spilled volume  commenced on 22nd March 2012 and was completed 26th March 2012. Initial cleanup of residual impacted area commenced on 9th April  2012 and was completed on 30th April 2012
792975_UtoroguWell21S_at_Otor-Udu_JIV.pdf,Sabotage/Theft,4/2/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/792975_UtoroguWell21S_at_Otor-Udu_Photos.pdf,Land,Initial cleanup of residual impacted area planned for completion in May 2012. Initial cleanup was delayed for 2 days due to community agitation over the cleanup contract. Issue was resolved and work recommenced on the 18th of April 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/792975_UtoroguWell21S_at_Otor-Udu_JIV.pdf,1.29,Utorogu Well 21S,152,Utorogu,Nigeria,"Utorogu, Nigeria",8.67425,9.08457,9,3/23/2012,No recoverable oil was found on site Initial cleanup of residual impacted area commenced on 12th April  2012.
